,EqVolTarget,RatesCarry,CommodityCurve,FxCarry,XAssetOverlay
2023-03-31,97.3336716591392,100.27525999057897,99.52599416783534,101.36457099155103,97.86354393964676
2023-04-03,97.5536961022413,100.43329986999242,99.4776907642001,101.74899001306477,98.49509334985194
2023-04-04,97.2311179872339,100.70266260658076,99.42932842835516,101.38503123219122,98.09325885540474
2023-04-05,97.07962177719455,100.9129493987407,99.41682984346023,101.19798671906449,97.97018908424751
2023-04-06,97.30425521820665,100.94933761571039,99.59708191709427,100.99158357682576,98.18280326042726
2023-04-07,97.30425521820665,100.63465183562394,99.59708191709427,101.03643358141792,98.18280326042726
2023-04-10,97.36358476938682,100.55855256246689,99.47764432418982,101.3225377279644,98.31603752683071
2023-04-11,97.37911541180257,100.48260448614035,99.48519113990186,101.35916767698676,98.30143112418239
2023-04-12,97.14273362202505,100.4956264946492,99.43878844142363,101.38897180540383,98.06684227332818
2023-04-13,97.90456929949191,100.26770978708008,99.53314701132786,101.61225168603933,98.91946635476164
2023-04-14,97.76225780658162,99.99868828391568,99.49280564241606,101.48586669779324,98.33412782746504
2023-04-17,97.97037489336219,99.6360426005339,99.40057451896435,101.70211977077395,98.3054301633258
2023-04-18,98.00832948078269,99.77608843838051,99.32924182553984,101.78481731245827,98.4907497757505
2023-04-19,97.99849936576067,99.72056509300707,99.40874821773076,102.06179664791846,98.7812437579194
2023-04-20,97.67979216917865,99.96231789790814,99.4896629600303,102.04243951956772,98.7599561186979
2023-04-21,97.7248674345523,99.80809621784026,99.50536584202547,101.64487965802853,98.24403022908406
2023-04-24,97.78542916026035,100.06764139184476,99.40968329536518,101.56149494749735,98.40199254735761
2023-04-25,96.8554837309863,100.49375170411525,99.53768005302402,101.16247798553437,97.52661011479795
2023-04-26,96.61114205221222,100.34730079954836,99.88210268212322,101.0120646199689,97.29958745064377
2023-04-27,97.74301962156511,99.92698864769719,99.680358828061,101.17311473568562,98.07567718038331
2023-04-28,98.23510162382878,100.50144216637689,99.57842753614769,102.00046781454697,100.1054290995818
2023-05-01,98.16776957592849,99.63748861894305,99.72243197087859,102.4747750104871,99.7449097366975
2023-05-02,97.41506862062354,100.34511917881521,100.3187037902642,102.27299851656733,100.05573614287022
2023-05-03,96.95991137553706,100.5771375820451,100.80493884979273,102.02383193213535,100.06041651135014
2023-05-04,96.49237137719528,100.46956652885245,100.83693173645764,101.8333738778819,99.35441007466957
2023-05-05,97.6930836448667,100.30283771866763,100.48089605358909,102.70970053748731,100.89543662925315
2023-05-08,97.71074007974374,99.97256697368877,100.10114632350206,102.93814808594537,100.43944540609895
2023-05-09,97.41943068437763,99.93051764694609,100.01306794445534,102.99916102019363,100.12433405831749
2023-05-10,97.72748910218098,100.33710521676613,100.08820318509935,102.83692426468525,100.68002491896353
2023-05-11,97.61177893069586,100.54752116402106,100.28008213966663,102.25907347043301,100.43118794857958
2023-05-12,97.52495372813483,100.27470192196941,100.37071282700825,102.43740127931802,100.34569222927283
2023-05-15,97.7528053677315,100.06548173835151,100.05580093546907,102.98015463544603,100.5669699263022
2023-05-16,97.30816708534397,99.92943910156922,100.07902695950884,102.87167651135074,99.92887808149838
2023-05-17,98.10464366635176,99.83522693417355,99.76857932520808,103.12910960397966,100.57175794688536
2023-05-18,98.74268193126974,99.52646171728165,99.67565236096291,103.25649803348207,100.9328157834665
2023-05-19,98.64514592325907,99.28246805793388,99.74767381379097,103.25291141513439,100.66472874010202
2023-05-22,98.67232273043922,99.17727770815833,99.73350323143787,103.361256956301,100.67695622952985
2023-05-23,97.91685249445649,99.2570374493967,99.73324693485331,103.38548373392665,100.00342756391127
2023-05-24,97.43388548354551,99.14082942873311,99.43723508555486,102.90598753804161,98.57452051606927
2023-05-25,98.00379919209807,98.77543182015974,99.80681729853654,102.87672687882865,99.14604025965029
2023-05-26,98.85927390884967,99.02699314257106,99.77247296604821,103.20849659241067,100.44930655263128
2023-05-30,98.88480937987208,99.61727558781881,100.11626886123616,103.19352199356445,101.34586675033668
2023-05-31,98.5102376478806,99.85597986595826,100.32474741289457,103.1737118704556,101.38900506975574
2023-06-01,99.21570202956464,99.94351046226716,100.03625561812576,103.59450087422097,102.17329754500877
2023-06-02,100.29449004326241,99.68349025795332,99.97355320549657,104.00777345437349,103.19947239381474
2023-06-05,100.14879803555321,99.62731899067094,99.89637509987051,103.96551667617899,102.91989915112008
2023-06-06,100.31377422402264,99.63439567736133,99.96958598030731,104.29090593518046,103.38708150937697
2023-06-07,100.05063478968985,99.1166642177023,99.92451551851543,104.38868288144782,102.75452186319181
2023-06-08,100.50753700311257,99.46083184239755,99.95010312326042,104.36028915167283,103.45195468074687
2023-06-09,100.64399434493868,99.43237486162938,100.1073196860945,104.92024961440585,104.15362436072061
2023-06-12,101.3323220253437,99.50330302907722,100.20219517977067,104.80018621509247,104.79920866949904
2023-06-13,101.8366113146006,98.95437925107689,99.95922848237787,105.27611123414688,104.93780621009078
2023-06-14,101.92838609871424,99.12674764010545,100.07658526321946,105.44263260313215,105.41366880032984
2023-06-15,102.87949750033647,99.65522222312804,99.71114479808242,105.94004051450302,106.84798485788043
2023-06-16,102.61365888820538,99.44513321974125,99.51214335027011,106.4811282856701,106.69988415719176
2023-06-20,102.20943957580874,99.60225992368072,99.68284234665259,105.66889504953998,106.00127609101264
2023-06-21,101.81180937360396,99.7277013236798,99.40976499985715,105.74826080497523,105.60202347171234
2023-06-22,102.08963499861025,99.34226161703009,99.5740534402784,105.84890617726326,105.7278991703448
2023-06-23,101.50292757748551,99.64864112230009,99.53796164066566,105.80245026428608,105.42462212411475
2023-06-26,101.18821682802523,99.69179394028333,99.47263781300876,105.71231875033806,105.04911071935598
2023-06-27,102.02377295548479,99.49709095782723,99.5898391993019,105.74725920864283,105.76622140397211
2023-06-28,102.06273413542684,99.85319270953009,99.71941953244522,105.29440748548198,105.85861013427922
2023-06-29,102.36677486046402,99.1405720472191,99.63926124963497,105.53553300461596,105.60811105558714
2023-06-30,103.27340420719648,99.4088308717857,99.51192256938415,105.80189172333179,106.84315373586048
2023-07-03,103.37980822159503,99.20098428969636,99.81801238308736,105.86851859031657,107.10803514699614
2023-07-05,103.24194604461756,98.65231717681313,99.4320215190245,106.03731156928247,106.25562697273077
2023-07-06,102.51467026668732,98.10433078856461,99.38526965664674,105.67030398941817,104.68436827999088
2023-07-07,102.28245005142753,97.98264933764438,99.11419967419131,105.58950447305135,104.04209625315907
2023-07-10,102.51414423243061,98.14694416191577,99.25462577555842,105.21554436772979,104.18991162958662
2023-07-11,103.09729564397794,98.29715403678622,99.11477765422505,105.09333118339566,104.5713884976978
2023-07-12,103.83760782338702,98.8415358785758,98.9216152763518,104.95577663599589,105.37382813415603
2023-07-13,104.57318858843887,99.26333886316559,98.77093191924399,105.53681393260163,106.71297418732229
2023-07-14,104.51482142204054,99.05825442522234,98.89253191283102,105.44066258713627,106.51282781149702
2023-07-17,104.83943979917403,99.16787250036158,98.99081530146161,105.27186812177362,106.8010315028177
2023-07-18,105.53490765540188,99.22373146971348,98.8844498955981,105.23672641357915,107.2784177296169
2023-07-19,105.74497496716164,99.51079473401893,98.78786618225561,104.7916060930635,107.25100360815397
2023-07-20,105.1142227800839,98.9966526372067,98.84452944608188,105.12548741842522,106.61616159070518
2023-07-21,105.1142227800839,99.08216846337923,98.54467161852833,105.34278397890435,106.60708641722351
2023-07-24,105.53405318104858,98.95676046044728,98.28057489572683,105.32296975553517,106.59472865968995
2023-07-25,105.79187917336507,98.71828733905448,98.31714108439658,105.75887967196935,107.00921277477904
2023-07-26,105.80645134977482,98.97552387334498,98.14926848136042,105.48822184686483,106.86535778285051
2023-07-27,105.17575676730435,98.1927339009332,97.77909931364583,105.67966529997868,105.34526469215312
2023-07-28,106.09396558135367,98.4405613022796,97.83039584345781,105.04217036020451,105.90559515525915
2023-07-31,106.27195746519166,98.39972985689658,97.75796084122723,105.83808881885264,106.61168690549555
2023-08-01,105.95832709741369,98.02066047601886,97.64776798830327,105.312809658034,105.46506115336751
2023-08-02,104.4296620929356,97.80778841344971,97.32722416701898,104.87151137672961,103.35690171280272
2023-08-03,104.12098624887669,97.18750410618526,97.5923056657088,104.69667362634702,102.68654429624642
2023-08-04,103.63490220169611,97.85628028585802,97.6757474188841,104.7216296367969,102.90597620627855
2023-08-07,104.5624659336146,97.63396647427086,97.72360092797882,104.77866643395126,103.42342456404545
2023-08-08,104.09315383569802,97.93510082043291,97.9681846719487,104.7381120871721,103.47273757165965
2023-08-09,103.37406470962758,98.08092016508053,98.46474856237298,104.79651761997832,103.48723395943844
2023-08-10,103.4122799020463,97.68965958349075,98.13687384742768,105.10880373825933,103.20062155245368
2023-08-11,103.35015500634216,97.42890968765273,98.20421106804935,104.992159027359,102.92631803777923
2023-08-14,103.93608325772776,97.36128638747556,98.06662716338779,105.23358358982145,103.37213276012407
2023-08-15,102.68184660504336,97.22485849046582,97.73268251730272,105.34330282597806,102.13477743593072
2023-08-16,101.90296826626341,96.93887033042301,97.60936810640291,105.29472190459481,101.17420343338036
2023-08-17,101.1002030731727,96.80657325555276,97.72170748145649,105.37852895210797,100.6487890435132
2023-08-18,101.15031921203772,96.98317647403825,97.8042999076012,105.03806730152631,100.64420858078876
2023-08-21,101.82589727074412,96.63172277388304,97.71239872036567,105.1732074086949,100.88407111162654
2023-08-22,101.54145960271642,96.68933337237473,97.68743185377488,105.39246616195624,100.85724894865402
2023-08-23,102.69976713736494,97.37907496855314,97.50597960910426,105.23846673696528,101.9958978799099
2023-08-24,101.22366142298891,97.20163134760156,97.5883803118426,105.17074687665291,100.74809380765277
2023-08-25,101.95600250731647,97.15966485458324,98.0125421596748,105.13858033936168,101.52905748591232
2023-08-28,102.61976998277783,97.34737919906658,97.79739773092405,105.29212820917941,102.053537634509
2023-08-29,104.13650053628291,97.6243292564862,97.84256207786896,105.31790878004837,103.29511599171019
2023-08-30,104.57733944243498,97.65827466865746,97.997008685787,105.60603570873619,103.91123803543275
2023-08-31,104.41527107640536,97.75493339280102,98.09300326683544,105.51174020044347,103.88072880009072
2023-09-01,104.57516934466939,97.30310018567863,97.90089026200991,105.50730677471701,103.55033622043224
2023-09-05,104.20291071985812,96.90081296103442,97.94584500464725,105.674034835767,103.17308035449796
2023-09-06,103.62525709646111,96.82589425514642,97.93002809973711,105.46877169517413,102.60068306574178
2023-09-07,103.3633579418038,96.8994418544055,97.99673109659416,105.3213870624324,102.42938798619068
2023-09-08,103.4912243669122,96.99853310021967,98.19104690742624,105.47303590686417,102.82286133593415
2023-09-11,104.04876569289081,96.82434775332919,98.33865344615388,105.48942842200888,103.19842228380702
2023-09-12,103.57837158733048,96.94758908271305,98.51969092203116,105.50423630670296,103.10577901433359
2023-09-13,103.6775806568672,97.03572142195821,98.5796638327106,105.60842906737695,103.36392738887153
2023-09-14,104.40914293568883,96.85473235514839,98.75739408673078,105.70204142688226,103.9708905913749
2023-09-15,103.36897674069303,96.64237963273402,98.59387804397014,105.76376491253315,102.91956424567377
2023-09-18,103.41879380036363,96.74363077618577,98.59019407585508,105.6725305426593,102.96923220351918
2023-09-19,103.24233004720168,96.47608721297138,98.7051677654449,105.83437512131472,102.83545633227884
2023-09-20,102.45865692385696,96.65888111130394,98.44526652175618,105.95130803154585,102.27441285574628
2023-09-21,101.05520046844872,95.76636631357435,98.34651776002404,105.3038611380089,99.88428783851326
2023-09-22,100.86825538410223,96.0597407359603,98.23621546277064,105.60188118936615,100.11271011192167
2023-09-25,101.216129056785,95.46306561032944,98.1359643540062,105.67184075507427,99.92923475332496
2023-09-26,99.98494203857163,95.35029546218493,98.18811732725922,105.53605292125418,99.07786882285245
2023-09-27,100.01773461000391,95.17008552247478,98.67986681644155,105.59199645178386,99.32271742945032
2023-09-28,100.49292928681426,95.2036888626229,98.5372343209509,105.92579335309821,99.73237444874587
2023-09-29,100.2921943448811,95.1922694306948,98.39925752424021,106.09785997461574,99.61513645223685
2023-10-02,100.2594737769008,94.7684799779177,98.11299898977659,105.77861186423098,98.94241332416279
2023-10-03,99.15155077126245,94.15203437200624,98.27744558658961,105.08530885613239,97.498659400561
2023-10-04,99.74146157792798,94.45422299951002,98.09342965834466,105.32473438497279,98.1013003577813
2023-10-05,99.71063358617519,94.48106081617959,97.96716238231811,105.33601724404605,98.03318495807271
2023-10-06,100.67565933624137,94.24396723638124,98.1436479639538,105.78877114437901,98.78800559299864
2023-10-09,101.20251451906763,94.24396723638124,98.33190264681227,105.78877114437901,98.78800559299864
2023-10-10,101.63331126252395,94.70952941690574,98.33975687925277,105.92284546578499,99.41120042562976
2023-10-11,101.9739837042968,95.14827254326707,98.28396375380922,105.9805134435663,99.8765919755471
2023-10-12,101.4626612243784,94.63960668134315,98.35389998793221,105.64013143976305,99.12060808632947
2023-10-13,101.0472240025423,94.94819346543412,98.49941191694901,105.29833704889566,98.9674552074978
2023-10-16,101.91445939200392,94.63845167888239,98.29304268610964,105.62823231709882,99.33753916609417
2023-10-17,101.91063363321521,94.1998761695793,98.27977979895236,105.76120390223946,99.12414389246985
2023-10-18,100.78960901385194,93.8435008680147,98.19190904841057,105.60138040859816,98.07255281499991
2023-10-19,100.06022285363647,93.49540381570742,98.17571859448907,105.39833041888274,97.2619405358408
2023-10-20,99.04575948467375,93.64115857550978,98.07348605890489,105.29515633009403,96.64407154085633
2023-10-23,98.90487303030056,93.91605477804065,97.97503225878164,105.46329946970641,96.7641417623206
2023-10-24,99.51403766241714,94.01650394500784,97.97965079568726,105.54239637390621,97.22244979948498
2023-10-25,98.33438693306206,93.55557325128856,98.03705341533617,105.43157299092107,96.2046187887766
2023-10-26,97.36301987481927,93.89435040226097,98.1827733567442,105.53726588551781,95.98153901031
2023-10-27,97.00030136550019,93.9508966905247,98.156167500289,105.4735627242053,95.75740172765317
2023-10-30,97.9456310705946,93.81969486683482,98.21664266675202,105.37793668355735,96.22051871136938
2023-10-31,98.44647619461149,93.85826055727262,98.35045551303476,105.88775769504757,96.91566051293002
2023-11-01,99.19785082216482,94.22886796741247,98.36791068260277,106.04623808581223,97.71634058553184
2023-11-02,100.55269408159981,94.71980287214477,98.26127105207438,106.15269727048285,98.8489157773706
2023-11-03,101.20972066157931,95.02221703251199,98.40442673206935,106.60965861329983,99.77459062500404
2023-11-06,101.3770527007853,94.68441144664689,98.16949366434493,106.7064156445622,99.58312366093278
2023-11-07,101.58434810993067,95.05539017460873,98.18603477660761,106.33219225094312,99.72738874810875
2023-11-08,101.63785807128185,95.4631200821632,98.25198920613441,106.31374502342071,100.02830849077688
2023-11-09,101.06532672409716,95.00298179768035,98.21142154772274,106.33519306257465,99.4047190452116
2023-11-10,102.19126067553262,95.05371023867133,98.19001303926284,106.34428276519805,100.09119963802004
2023-11-13,102.12114683301775,94.95576284508884,98.15874531515091,106.28672193524436,99.93703577274457
2023-11-14,103.53293816118554,95.537854929549,98.11924262725415,106.82943914099661,101.40157709462197
2023-11-15,103.69046937871069,95.24876149203985,98.10546659123226,106.95269474172673,101.37111295201066
2023-11-16,103.78166035833772,95.50103505041544,98.16100046903541,106.4832980866726,101.3549819283995
2023-11-17,103.87446808818524,95.58444217535522,98.05126404136651,106.39195949377938,101.34323852966037
2023-11-20,104.44755326879402,95.67307293944299,97.9090311447243,106.36699247691055,101.62023587972344
2023-11-21,104.28359508672762,95.68676386817316,97.78830412626206,106.53231977149544,101.55369451781134
2023-11-22,104.57273059643335,95.67268190320014,97.84452457478048,106.7792965140633,101.89394358980304
2023-11-23,104.57273059643335,95.67268190320014,97.9205995455005,106.7792965140633,101.89394358980304
2023-11-24,104.61899746957603,95.48390515133967,97.91423981154718,107.25698149866865,102.07750077824403
2023-11-27,104.4833195005412,95.76291404227632,97.80821660180763,107.18913755494808,102.07161385739774
2023-11-28,104.55770596732525,95.87990464939922,97.63196886602285,107.27657420765806,102.13522481095683
2023-11-29,104.50477616874653,96.10982619508002,97.71809786762431,107.05671274245599,102.18543027728957
2023-11-30,104.79786689591432,95.73130762301787,97.84052110008605,107.23699556798127,102.31431970155363
2023-12-01,105.31292862895845,96.26648035988588,98.28323808180282,107.53206838177786,103.62679439735845
2023-12-04,104.85108785846455,96.06755682055336,98.20451720021578,107.38429468649568,102.96250162541818
2023-12-05,104.83386026590502,96.44230291571107,98.31081676506467,107.00416179391826,103.05168606247823
2023-12-06,104.4811450634135,96.74495991981715,98.52488849025526,107.08169522421176,103.23921018274199
2023-12-07,105.14290004508791,96.63556577600764,98.62694381582227,106.39627790735622,103.22748089064669
2023-12-08,105.51873917725285,96.36204995365468,98.41339412184723,106.46757563666999,103.17159083389438
2023-12-11,105.86005581279088,96.36204995365468,98.23778980980013,106.88849066265902,103.58618264949678
2023-12-12,106.26198776871642,96.52066323284393,98.47289976734271,106.45703047599963,103.88798860532012
2023-12-13,107.47464282178292,96.99640436282179,98.31917328921764,106.44165413409151,105.07424610368321
2023-12-14,107.76159067801801,97.48500275586014,98.065719813869,106.22243784470082,105.33200358946178
2023-12-15,107.61363459311424,97.60501275283232,98.10358578111179,106.46763898334919,105.53263257569992
2023-12-18,108.11659982632263,97.41401597330469,97.96848549504597,106.42242612315569,105.60665528952123
2023-12-19,108.66273855081783,97.48612751341119,97.79499384479837,107.16530509913866,106.52224838650324
2023-12-20,107.39931456342298,97.74332208190745,97.7260932555027,106.99661751540937,105.54706137071635
2023-12-21,108.24383348058969,97.5861947793147,97.94641246294837,106.60983972924438,105.9546680673616
2023-12-22,108.42492088706328,97.51532455604,98.09258648932763,106.91722531927176,106.38687527849906
2023-12-26,108.80558425736389,97.50975263785016,97.88089119789971,106.83594603809279,106.43139913288653
2023-12-27,108.9693567544948,97.95719909431762,98.09061969029366,106.8787213666688,107.16244461751663
2023-12-28,109.00365287687144,97.76105287024754,98.36460718512684,106.59076578065778,107.0228216745182
2023-12-29,108.73799769229944,97.52081327756747,98.30264040768398,106.50050287400492,106.4679752805853
2024-01-02,108.16415031522753,97.27073031483779,98.36574934803454,106.48018320432155,105.8084738611069
2024-01-03,107.33006511876238,97.48190698798776,97.90695282391803,106.85339571427208,105.20926570650171
2024-01-04,107.00443493580192,97.1138495586206,97.88879019466447,107.07621446219129,104.77239872029817
2024-01-05,107.1421591112225,96.81346755536136,97.72054189871216,107.28933146153202,104.63564716317117
2024-01-08,108.57032796043737,96.97878371712454,97.9791222201632,107.11647820672334,106.09083541972456
2024-01-09,108.41534393352536,96.9254551165695,97.52528058766823,107.09727631234375,105.44896528413037
2024-01-10,108.99028760995708,96.82863096602578,97.77491786244553,107.41259006478916,106.27332613739458
2024-01-11,108.9451071233375,97.02796204424426,97.5105586737355,107.28883662327877,106.08448003985
2024-01-12,109.0160502969348,96.98946474167231,97.327154168931,107.25743020893161,105.92361396464585
2024-01-16,108.63900765153984,96.44814581579494,97.62158697466626,107.28534513828404,105.42809609897017
2024-01-17,108.06954348670077,96.42808842393646,97.62169035714918,107.43203553503253,105.06799583514257
2024-01-18,108.96927781721992,96.20273047414823,97.49270107333687,107.5779691998121,105.6045394998752
2024-01-19,110.23881629324404,96.20917123702539,97.7226103236643,107.58679579325081,106.89906458165848
2024-01-22,110.45776988423792,96.41790101547646,97.5094990817988,107.68815256840054,107.17163793720692
2024-01-23,110.76027072354661,96.15495300371033,97.58445867443419,107.76963598538782,107.30465112974292
2024-01-24,110.87405510335626,95.95017128242661,97.43976371223634,107.68198164210776,107.00223862596093
2024-01-25,111.43959891091839,96.11477425836387,97.07591894294222,107.73858701663714,107.3320070922527
2024-01-26,111.3063819610101,96.13572487587948,96.82572421627006,107.82043752978265,107.06947006545657
2024-01-29,112.13203753626641,96.51388413375781,97.13751812564027,107.87623875573438,108.51619385430699
2024-01-30,112.05044540477572,96.75026953640116,97.32712507739829,107.77565037845007,108.7895523821051
2024-01-31,110.31456859140253,97.07710444815262,97.53864261058712,107.53290541067486,107.69074252414634
2024-02-01,111.81428073011139,97.77089459657698,97.8425612678905,107.25588935215815,109.64082154204371
2024-02-02,113.03848957825284,96.94280087843393,97.91696847575852,107.53353906415552,110.15857990480207
2024-02-05,112.60738901070985,96.24652425950221,97.89541053615635,107.29930170460023,109.14434950760028
2024-02-06,112.94870738044224,96.57976867814372,97.89968756408041,107.47069965168998,109.76582786886344
2024-02-07,113.92951325134138,96.60097941372265,97.86637708469512,107.58005970814206,110.47649810676685
2024-02-08,113.98211179079986,96.36776534686666,97.79017065986676,107.6645149334734,110.33015035690244
2024-02-09,114.66884412577294,96.29142587583617,97.70160599669576,107.86598328192272,110.7946405564033
2024-02-12,114.61621602804681,96.26938234562446,97.85994784143199,108.04845676716113,110.99805926351173
2024-02-13,112.95430586490612,95.75898874878153,97.9486651410265,108.05987380871585,109.51545801667089
2024-02-14,114.02265352647196,95.87533237178427,98.0790533043324,107.99341413366005,110.4274633668939
2024-02-15,114.84234387127381,96.02387205381461,98.01065092023599,107.99734657364071,111.01660868504584
2024-02-16,114.2429206317755,95.80882258305597,97.97123102843184,108.19196665656938,110.57786792174338
2024-02-20,113.5835368321211,95.9070328532517,98.06892996636353,108.26160483245717,110.35181846588043
2024-02-21,113.69105561538395,95.70170727747873,97.93904627467404,108.2149997982998,110.13365206563877
2024-02-22,116.12587883551097,95.70772420548734,97.94985471384835,108.41074426829842,111.90922312476977
2024-02-23,116.20957521244894,96.06832625438246,98.17028794052189,108.51180047147497,112.51729933378276
2024-02-26,115.76378027201419,95.9797396970252,97.99304977907542,108.3777150910007,111.98336261956699
2024-02-27,115.98841460997886,95.8241146970058,98.04522886298153,108.37830114684262,112.04255358775279
2024-02-28,115.82801684600119,95.97755274517478,97.82843093962748,108.10884166643484,111.72904851770511
2024-02-29,116.25752523990471,96.09538729794916,97.88286576803256,107.9635934720898,112.02764970594829
2024-03-01,117.15542262616117,96.32328295166704,98.47634174355888,108.18576924199172,113.37452807595557
2024-03-04,117.05151960609852,96.23364869968063,98.38985068151925,108.25442709069968,113.21640322080218
2024-03-05,116.07976658998587,96.70086230678643,98.34873515434481,108.13394337923776,112.8637991695294
2024-03-06,116.56470502182559,96.84499877189901,98.35567786896968,108.26476571310737,113.36921467922059
2024-03-07,117.51633645960315,96.90028399122168,98.37165613335728,108.2478500141468,114.02253686435873
2024-03-08,116.93158296402409,96.87194164508274,98.38115960757304,108.23859330068532,113.62162247875098
2024-03-11,116.84844500571091,96.85004747369396,98.44094907618042,107.95153929860955,113.39412246426241
2024-03-12,117.8818231380604,96.54910858112568,98.51189964355339,108.115689161734,114.01457758712925
2024-03-13,117.72897261405157,96.38668605509604,98.66249661493114,108.21534211968742,113.97209576365736
2024-03-14,117.53643626004646,95.8004751639599,98.69427181258614,108.16648040157773,113.33769664753423
2024-03-15,116.86706537291813,95.72211114439719,98.74221992226146,108.31291155970322,112.95019799224599
2024-03-18,117.43944461735481,95.5414291122744,98.7394733004407,108.26413544485756,113.16049345903258
2024-03-19,117.97736028160068,95.73452313995078,98.79700536636537,108.52100555699558,113.9730148398117
2024-03-20,118.8751234745225,95.8027786549421,98.8032969084257,108.81564595237667,114.95066679643126
2024-03-21,119.19925510596691,95.84911742374554,98.817888650944,108.88631336582245,115.3026862871299
2024-03-22,119.0123152512826,96.15940881397982,98.85184879175351,108.46925256669766,115.14630963763767
2024-03-25,118.7401722681698,95.85503989555436,98.94557217342515,108.68552793908243,114.92546634284658
2024-03-26,118.55873433585722,95.96125371309037,99.01022238821577,108.70332550292629,114.96138727440714
2024-03-27,119.37881310171488,96.22297273182329,98.85832800244279,108.60259397719396,115.62959157100212
2024-03-28,119.35660809269442,96.30722775776358,98.99007361836064,108.69645764026312,115.90811774141865
2024-04-01,119.15559896686747,95.53498770631563,98.87740625293803,108.5181438600027,114.69746302979785
2024-04-02,118.42063460107231,95.26649642585622,98.84917509875066,108.62753790051019,113.88392768858509
2024-04-03,118.54636720432296,95.23678131392705,98.85097651956474,108.92191247293577,114.20635639026737
2024-04-04,117.13846610782188,95.53005160308075,99.010034960796,109.24979546805476,113.8195688120738
2024-04-05,118.31570990059978,95.09451612007733,98.95925665894467,109.02199641805359,114.09314276178894
2024-04-08,118.37971478609568,94.96296671588678,98.8963578043009,109.2198997991482,114.12580389502615
2024-04-09,118.51203468015295,95.30731777648899,98.89055635296906,109.39615107556871,114.75211295272231
2024-04-10,117.35870112911184,94.34422759135764,98.9232731886184,109.0415619859715,112.40663083103412
2024-04-11,118.21198438030235,94.21607648616242,99.04003614039574,109.25628641383256,113.3272463754926
2024-04-12,116.62309939184681,94.48270570719683,99.07092234263749,108.9831150787346,112.2839914177368
2024-04-15,115.20127505736555,93.81461057099276,99.16642500584902,109.27578088767933,111.02575630851564
2024-04-16,114.9979107277457,93.64024359699663,99.17711592215154,108.97484745577958,110.5422097979576
2024-04-17,114.33780693281528,93.99675634329004,99.01414095665538,108.99723421798397,110.29741244123554
2024-04-18,114.11005286811043,93.79667462362886,99.02394942180436,109.1316876987411,110.0918270920733
2024-04-19,113.1426645441203,93.88653588657343,99.0379447528044,108.83175454896217,109.32616781831088
2024-04-22,114.14563706517708,93.88653588657343,98.89919944109371,108.81607102551429,109.8913479647337
2024-04-23,115.44780054994833,93.81009775578242,98.93625964780499,109.24342022305251,111.03756063429375
2024-04-24,115.39480192517335,93.62830762286225,99.15739425015482,109.40658729154103,111.142177189235
2024-04-25,114.97007901328115,93.43536799624204,99.2707464267584,109.71775384956499,111.01115299169588
2024-04-26,116.01842634599646,93.60616384013525,99.33511205834472,110.48258057632148,112.43896409018114
2024-04-29,116.4150435776147,93.85110277334188,98.73704834219663,110.6281520437095,112.54586966617764
2024-04-30,114.61482688522796,93.58739155169037,98.6955252551618,110.3807777679785,111.01462855864546
2024-05-01,114.29575787262338,93.83935190197053,98.39908737599855,110.38654743019951,110.78827996461928
2024-05-02,115.20652940259113,94.01989283018835,98.3936471498029,109.63840904075563,110.99247264807084
2024-05-03,116.42126882290056,94.4250509125053,98.21439899810285,109.72892844852097,111.94547310317947
2024-05-06,117.44502018845544,94.50107973241809,98.22383091274891,110.09661277332366,112.87610642947318
2024-05-07,117.5558722760338,94.622206628057,98.12994568445974,110.12451010644185,112.98262825326361
2024-05-08,117.56559713924828,94.58752695936286,98.1411696103702,110.15105257957005,112.98754715393939
2024-05-09,118.14372888800622,94.72264604148286,98.111007437341,110.30606664170965,113.51467425588717
2024-05-10,118.27390434784834,94.49504017479359,98.0991598707258,110.43500369825719,113.49612332426008
2024-05-13,118.28748895363441,94.60007461826973,98.10782931074881,110.58138112283447,113.69224059069869
2024-05-14,118.75094989466102,94.74447658059347,97.99498673670219,110.7512874046489,114.13972822049585
2024-05-15,120.00185391132925,95.25271914902632,98.0645202148656,110.75349022289815,115.45773310051084
2024-05-16,119.79028050253342,95.18836168790435,98.08633889354795,110.90160114635287,115.38598439520646
2024-05-17,119.93756228999403,94.99105529187015,98.02811118740836,111.10682967813818,115.41746324925077
2024-05-20,120.05575803642905,94.8350407154263,97.87842893280528,111.23337279931329,115.33543590530554
2024-05-21,120.30747578200729,95.04880910749722,97.88687546994761,111.21329888132223,115.67981166679189
2024-05-22,120.01054921317854,94.96768815260154,97.6615274498918,111.31225907871021,115.28378451259778
2024-05-23,119.25752789552966,94.75395263477344,97.75271674988153,111.38888918075706,114.69464649705334
2024-05-24,119.93067329714064,94.8636660891362,97.91843278600686,111.35700425963205,115.40676422476872
2024-05-28,120.00237231303335,94.2638927748911,97.95529767281108,111.62647753954451,115.14880212694155
2024-05-29,119.28060131749743,93.74806474922255,97.95180375727959,111.55774277862508,114.08156487130805
2024-05-30,118.60110725394874,94.11395955733778,97.86934314377,111.42960136294991,113.74293408660867
2024-05-31,119.51889232131595,94.34325074332445,97.85198046686195,111.53714999210669,114.68537579894557
2024-06-03,119.61296746493792,94.91855995603265,98.14403256775196,111.5264979071345,115.55355846185127
